Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41,0,Travel_Rarely,1047,Research & Development,10,4,Technical Degree,4,Female,43,1,3,Manufacturing Director,3,Divorced,12787,7156,1,No,21,4,4,1,13,2,4,9,9,4,5
34,1,Travel_Frequently,742,Sales,4,3,Other,3,Male,78,3,1,Sales Representative,3,Single,5255,10511,5,No,22,4,2,2,3,1,3,3,1,0,0
39,0,Travel_Rarely,941,Sales,29,3,Other,1,Female,34,3,2,Sales Executive,1,Divorced,8277,12551,0,No,25,4,1,1,6,3,4,5,4,4,5
52,0,Travel_Rarely,523,Research & Development,13,2,Life Sciences,4,Female,76,2,4,Manager,3,Divorced,15206,8773,5,No,24,4,1,1,8,3,2,2,1,0,2
37,1,Travel_Rarely,143,Sales,11,3,Medical,1,Male,73,2,3,Sales Executive,2,Married,12767,5041,0,Yes,23,4,1,2,13,2,3,6,2,2,4
55,1,Travel_Frequently,1078,Research & Development,22,3,Medical,1,Female,62,3,2,Research Scientist,4,Married,9013,18640,7,No,17,3,4,0,10,2,2,10,7,10,2
39,1,Travel_Rarely,493,Research & Development,21,3,Medical,2,Female,41,2,2,Healthcare Representative,2,Single,8800,3017,4,No,16,3,1,1,6,4,3,6,1,3,0
26,0,Travel_Rarely,810,Research & Development,24,5,Technical Degree,2,Male,73,4,3,Healthcare Representative,2,Divorced,11684,22026,7,No,18,3,2,1,8,2,2,3,1,1,0
57,1,Non-Travel,1448,Research & Development,8,1,Life Sciences,4,Female,33,3,2,Research Scientist,1,Single,9156,12681,4,Yes,15,3,3,3,9,2,3,7,6,3,5
34,0,Non-Travel,1169,Human Resources,28,3,Life Sciences,1,Male,67,2,5,Manager,2,Married,18087,19647,1,No,22,4,1,0,10,2,3,6,0,2,6
21,0,Travel_Rarely,1096,Sales,13,2,Marketing,4,Male,33,3,4,Manager,2,Single,14979,19625,8,No,14,3,3,1,8,3,3,7,2,3,1
54,0,Travel_Rarely,171,Research & Development,23,4,Other,1,Female,69,2,2,Research Scientist,3,Divorced,8765,21086,5,Yes,13,3,1,1,8,2,1,5,2,1,0
50,0,Travel_Frequently,977,Sales,13,2,Other,3,Male,67,1,1,Sales Representative,4,Married,4960,14715,6,Yes,11,3,1,2,3,3,3,2,0,0,2
30,1,Travel_Rarely,467,Research & Development,22,1,Technical Degree,4,Male,64,3,2,Healthcare Representative,1,Single,9086,13101,1,No,25,4,4,0,6,4,2,5,1,2,4
32,1,Travel_Rarely,1431,Sales,21,1,Other,3,Male,84,3,2,Sales Executive,4,Single,8771,20468,7,No,14,3,3,0,8,2,3,6,0,1,6
49,0,Travel_Frequently,1116,Sales,11,2,Life Sciences,4,Male,71,1,5,Manager,3,Single,18475,2284,5,No,14,3,1,1,10,3,3,8,5,6,4
24,1,Non-Travel,419,Research & Development,22,4,Medical,3,Male,41,4,1,Laboratory Technician,1,Married,5749,3547,6,No,14,3,3,0,4,3,3,1,0,0,0
40,0,Travel_Rarely,381,Research & Development,7,4,Life Sciences,4,Male,83,2,1,Research Scientist,4,Single,5498,4802,2,No,13,3,2,0,5,3,3,2,2,1,0
29,1,Non-Travel,132,Sales,24,3,Medical,2,Male,34,3,1,Sales Representative,3,Married,4920,13159,3,No,25,4,1,0,4,0,3,1,1,1,1
47,0,Travel_Rarely,994,Research & Development,20,3,Medical,4,Male,82,3,1,Laboratory Technician,4,Married,5281,24353,2,No,16,3,3,1,5,1,3,4,3,2,0
59,1,Travel_Rarely,259,Research & Development,2,5,Medical,1,Female,39,3,1,Laboratory Technician,1,Divorced,5453,8384,2,Yes,18,3,4,1,2,6,2,2,0,2,1
58,1,Travel_Frequently,925,Research & Development,19,3,Life Sciences,1,Female,59,3,1,Research Scientist,4,Divorced,5066,17919,3,Yes,18,3,3,1,2,2,3,1,1,0,1
53,1,Travel_Frequently,1236,Research & Development,6,3,Other,2,Female,66,3,2,Manufacturing Director,4,Married,8563,2105,7,Yes,21,4,2,0,9,3,3,1,1,1,1
20,0,Travel_Frequently,831,Sales,21,3,Medical,4,Male,67,4,4,Manager,3,Married,14322,14470,8,Yes,22,4,4,1,8,2,3,5,2,3,3
53,0,Travel_Rarely,566,Research & Development,1,5,Medical,4,Male,30,1,2,Manufacturing Director,2,Married,8417,22678,1,Yes,12,3,4,1,4,3,3,1,0,0,0
45,0,Non-Travel,487,Research & Development,15,3,Medical,4,Female,30,3,2,Research Scientist,1,Married,8761,2298,1,No,13,3,4,1,4,3,4,2,2,2,1
53,0,Travel_Rarely,1182,Research & Development,28,3,Life Sciences,4,Male,30,3,4,Manager,3,Divorced,14766,6507,8,Yes,21,4,4,1,9,3,3,3,2,3,2
58,0,Travel_Rarely,650,Sales,7,4,Other,3,Male,54,2,3,Sales Executive,3,Single,12102,4929,0,No,18,3,4,2,14,2,3,4,1,4,0
59,0,Travel_Rarely,629,Research & Development,18,2,Other,4,Male,52,3,2,Manufacturing Director,2,Married,9006,18836,6,No,11,3,1,0,10,5,2,8,8,0,4
24,0,Travel_Rarely,982,Research & Development,16,4,Technical Degree,4,Female,71,3,3,Healthcare Representative,4,Single,11803,19636,3,No,22,4,1,0,6,1,3,1,0,1,1
55,0,Travel_Rarely,582,Sales,17,3,Other,1,Female,33,3,1,Sales Representative,3,Married,4824,4674,1,No,25,4,2,1,2,3,2,1,1,1,1
55,1,Travel_Rarely,915,Research & Development,15,2,Other,4,Male,49,1,1,Research Scientist,2,Married,5298,20082,7,Yes,21,4,3,0,4,2,3,2,1,1,2
53,1,Travel_Frequently,326,Research & Development,9,2,Life Sciences,3,Male,89,3,3,Manufacturing Director,2,Married,11717,16884,1,Yes,23,4,3,0,11,5,3,11,10,5,5
31,1,Travel_Rarely,1373,Research & Development,25,3,Technical Degree,4,Female,32,4,1,Research Scientist,1,Single,5343,10141,5,No,22,4,2,1,3,3,2,1,0,0,0
56,0,Travel_Frequently,228,Research & Development,1,2,Life Sciences,3,Male,48,4,1,Laboratory Technician,3,Divorced,5512,6452,6,Yes,13,3,4,1,4,3,3,3,2,2,3
45,0,Travel_Rarely,1164,Sales,2,3,Life Sciences,3,Male,78,1,1,Sales Representative,3,Married,5120,6238,2,No,23,4,4,1,2,4,4,2,1,2,1
51,0,Travel_Rarely,368,Research & Development,22,4,Life Sciences,4,Male,72,3,2,Healthcare Representative,3,Married,8203,26293,8,No,21,4,1,3,4,2,3,1,0,1,0
22,0,Travel_Rarely,399,Sales,14,2,Medical,3,Female,65,3,3,Sales Executive,3,Married,11247,3476,1,Yes,18,3,4,1,6,6,2,5,0,2,4
38,0,Travel_Rarely,193,Human Resources,13,4,Life Sciences,2,Male,34,4,4,Manager,4,Married,14941,23653,6,No,23,4,1,0,14,2,4,13,0,4,5
56,0,Travel_Rarely,1154,Research & Development,23,4,Life Sciences,3,Male,85,3,3,Healthcare Representative,3,Single,12366,10671,1,No,13,3,2,1,10,5,2,4,0,0,2
49,1,Travel_Frequently,637,Sales,8,4,Medical,3,Female,43,3,1,Sales Representative,3,Single,5737,6177,7,No,16,3,3,0,4,4,3,2,2,1,1
33,0,Travel_Rarely,798,Research & Development,19,3,Life Sciences,3,Male,68,2,5,Research Director,4,Married,18311,9240,5,No,18,3,4,1,12,2,2,3,0,2,0
48,1,Travel_Rarely,1072,Research & Development,2,3,Technical Degree,1,Female,31,3,1,Laboratory Technician,1,Single,5520,24134,6,No,25,4,2,3,4,2,1,4,1,3,0
27,0,Travel_Rarely,865,Research & Development,3,5,Technical Degree,3,Male,89,1,4,Research Director,3,Married,15021,12270,8,Yes,13,3,1,0,9,4,2,3,2,2,2
54,0,Non-Travel,548,Research & Development,10,2,Life Sciences,3,Male,33,3,2,Healthcare Representative,1,Single,8842,21992,1,No,18,3,3,1,6,2,2,3,0,3,0
59,0,Travel_Rarely,572,Sales,23,3,Marketing,3,Male,95,3,4,Manager,3,Married,15182,19242,6,No,24,4,2,0,12,5,3,2,0,0,2
45,0,Non-Travel,1231,Sales,8,3,Medical,1,Female,99,3,1,Sales Representative,3,Married,5476,16208,7,No,16,3,3,0,2,3,3,1,0,0,0
59,1,Travel_Rarely,324,Sales,27,2,Life Sciences,1,Male,64,3,1,Sales Representative,4,Single,5135,3247,5,Yes,15,3,1,0,3,3,3,1,1,0,1
50,0,Travel_Frequently,519,Research & Development,6,3,Other,3,Male,87,3,5,Research Director,1,Married,19068,2531,6,No,22,4,3,1,21,2,3,5,2,5,5
59,0,Non-Travel,533,Research & Development,24,3,Medical,4,Female,31,1,1,Research Scientist,2,Divorced,5099,17113,4,No,22,4,4,0,3,1,3,1,0,1,1
27,0,Travel_Rarely,1267,Sales,16,4,Medical,1,Male,82,3,5,Manager,4,Married,18093,7911,0,No,13,3,2,0,10,3,2,3,3,1,1
40,0,Travel_Rarely,1326,Sales,26,2,Other,1,Female,43,4,3,Sales Executive,4,Single,11898,24316,5,No,22,4,2,0,10,3,2,6,2,2,1
54,1,Non-Travel,520,Research & Development,11,4,Medical,1,Female,81,3,4,Research Director,4,Married,15657,16530,4,No,25,4,3,3,13,5,2,11,3,0,10
59,1,Non-Travel,1359,Sales,1,4,Life Sciences,1,Female,43,3,1,Sales Representative,3,Single,5092,24109,0,No,18,3,2,2,3,2,1,3,0,0,2
58,0,Non-Travel,142,Research & Development,3,4,Medical,2,Female,98,3,5,Manager,2,Married,18469,12234,2,No,18,3,2,1,14,3,3,3,1,1,0
57,0,Non-Travel,118,Research & Development,12,2,Medical,1,Male,61,4,2,Laboratory Technician,4,Divorced,8713,15105,4,No,20,4,4,1,9,3,1,2,2,0,2
54,1,Travel_Rarely,220,Research & Development,4,3,Medical,3,Female,43,3,4,Research Director,2,Married,15607,3066,7,Yes,21,4,4,0,15,2,4,11,0,0,3
58,0,Travel_Rarely,542,Research & Development,27,1,Life Sciences,3,Male,57,3,2,Manufacturing Director,3,Divorced,9245,25447,0,Yes,13,3,3,1,10,4,3,2,2,0,1
47,0,Travel_Rarely,1114,Sales,24,3,Life Sciences,4,Female,59,3,5,Manager,2,Divorced,17987,3029,4,No,19,3,4,0,12,3,3,6,1,1,5
34,1,Travel_Frequently,956,Research & Development,13,4,Life Sciences,2,Male,60,4,1,Laboratory Technician,3,Single,5240,23431,1,No,13,3,3,0,5,6,3,3,3,1,3
39,1,Travel_Frequently,121,Research & Development,2,1,Medical,4,Female,34,4,3,Manufacturing Director,2,Single,11308,22693,1,Yes,18,3,1,0,6,3,3,5,2,4,5
38,0,Travel_Rarely,178,Sales,10,3,Marketing,2,Male,60,3,2,Sales Executive,2,Divorced,8579,23118,4,No,24,4,3,1,7,3,3,6,6,5,4
51,0,Travel_Rarely,781,Research & Development,28,3,Technical Degree,3,Male,94,3,2,Laboratory Technician,2,Married,8008,25649,4,No,19,3,2,1,5,5,2,3,1,1,0
35,0,Travel_Frequently,510,Research & Development,3,3,Medical,3,Male,77,2,3,Healthcare Representative,3,Married,11898,10749,3,No,24,4,3,0,10,3,3,8,5,1,3
23,0,Travel_Rarely,551,Research & Development,26,3,Technical Degree,3,Male,98,3,2,Research Scientist,4,Single,8230,12673,4,No,11,3,4,1,5,3,2,5,5,2,5
43,0,Travel_Rarely,854,Sales,3,3,Marketing,3,Female,58,3,3,Sales Executive,4,Married,12426,2871,5,No,19,3,3,0,10,3,4,6,6,0,1
27,0,Travel_Rarely,222,Sales,7,5,Other,4,Male,84,3,1,Sales Representative,2,Married,5158,8254,1,No,20,4,4,1,4,4,2,1,1,0,0
21,0,Travel_Rarely,1089,Research & Development,27,1,Life Sciences,4,Male,50,3,5,Manager,4,Divorced,18025,2545,7,Yes,16,3,4,0,10,3,3,4,0,2,2
59,0,Travel_Rarely,536,Research & Development,17,4,Medical,3,Male,34,3,2,Laboratory Technician,4,Single,8376,18216,7,No,14,3,1,1,5,3,4,2,0,2,1
43,0,Travel_Rarely,1085,Sales,2,4,Life Sciences,2,Female,57,4,1,Sales Representative,4,Divorced,5215,14255,6,No,16,3,1,0,5,2,3,2,1,0,1
58,0,Travel_Rarely,439,Research & Development,26,2,Technical Degree,1,Male,57,3,5,Research Director,4,Single,19015,6987,1,No,18,3,3,1,21,2,3,2,0,0,2
49,0,Travel_Rarely,239,Research & Development,4,3,Medical,4,Male,53,3,4,Manager,3,Married,15204,23792,8,Yes,24,4,1,1,8,2,2,3,3,1,2
34,0,Travel_Rarely,1339,Sales,11,3,Life Sciences,1,Male,92,3,2,Sales Executive,4,Single,8894,25652,7,No,16,3,4,2,5,2,3,4,3,2,1
35,0,Travel_Rarely,1465,Research & Development,21,3,Medical,1,Male,68,3,2,Manufacturing Director,4,Married,8677,25050,4,No,22,4,2,1,4,5,1,3,3,2,0
58,0,Travel_Rarely,1213,Research & Development,25,3,Technical Degree,3,Male,56,4,4,Manager,4,Single,15242,9645,1,Yes,23,4,3,0,13,0,3,9,3,2,8
22,1,Travel_Rarely,1376,Research & Development,3,3,Other,1,Male,77,4,1,Laboratory Technician,1,Divorced,5569,17544,0,No,21,4,3,0,4,5,4,1,1,0,0
37,0,Travel_Rarely,560,Human Resources,24,2,Human Resources,1,Female,66,2,5,Manager,3,Divorced,18925,7291,3,No,16,3,3,2,19,2,2,11,6,5,1
27,0,Travel_Rarely,1490,Research & Development,14,3,Life Sciences,4,Female,96,3,1,Research Scientist,2,Single,4715,5904,7,No,23,4,3,1,2,5,4,1,0,0,1
31,0,Travel_Frequently,130,Sales,6,3,Marketing,4,Female,50,4,1,Sales Representative,4,Married,5117,16863,6,Yes,11,3,3,1,5,5,3,2,2,1,0
27,0,Travel_Rarely,1279,Sales,3,3,Marketing,2,Male,48,3,5,Manager,4,Married,18355,7700,8,No,14,3,2,3,10,3,3,10,1,5,1
31,0,Travel_Rarely,575,Research & Development,26,5,Technical Degree,3,Female,77,2,3,Healthcare Representative,2,Married,11839,11382,6,No,15,3,1,2,6,2,3,3,2,3,0
42,0,Travel_Rarely,706,Research & Development,27,4,Technical Degree,3,Male,91,4,4,Research Director,4,Divorced,14960,24656,0,Yes,25,4,2,0,12,2,3,6,0,6,5
40,0,Travel_Frequently,588,Sales,29,3,Marketing,4,Female,89,1,1,Sales Representative,4,Married,5444,8879,0,No,21,4,4,1,2,3,3,1,0,0,1
46,1,Travel_Rarely,235,Sales,8,3,Other,4,Male,42,4,2,Sales Executive,1,Single,8556,24483,2,No,16,3,4,1,8,3,1,5,4,2,4
49,1,Travel_Rarely,1074,Sales,25,2,Life Sciences,3,Female,53,2,5,Manager,2,Single,19190,18798,7,No,13,3,4,0,24,3,3,14,12,11,3
56,0,Non-Travel,732,Sales,26,2,Medical,4,Male,62,3,4,Manager,4,Divorced,15194,13849,4,No,19,3,1,0,13,0,2,3,2,1,0
58,1,Travel_Rarely,1228,Research & Development,24,3,Medical,1,Female,35,3,2,Healthcare Representative,3,Single,8431,14445,3,Yes,21,4,3,2,5,1,2,1,1,1,1
52,0,Travel_Frequently,867,Research & Development,7,1,Technical Degree,2,Male,54,2,2,Manufacturing Director,4,Married,8648,16680,8,No,16,3,4,1,10,3,3,1,1,0,1
45,1,Travel_Rarely,132,Sales,10,3,Life Sciences,1,Male,33,4,1,Sales Representative,1,Single,5094,9418,3,Yes,25,4,4,1,5,6,2,4,2,4,3
50,1,Travel_Rarely,216,Research & Development,12,2,Other,2,Female,92,3,2,Research Scientist,2,Divorced,8820,4879,3,No,16,3,2,1,5,3,1,4,0,0,2
57,1,Travel_Rarely,636,Sales,16,3,Marketing,1,Female,66,3,2,Sales Executive,2,Divorced,9018,11419,2,Yes,11,3,1,3,6,2,2,2,1,0,2
44,0,Travel_Rarely,367,Research & Development,13,3,Life Sciences,4,Female,56,3,1,Laboratory Technician,1,Married,5513,6801,3,No,22,4,2,1,3,4,3,2,1,2,0
26,1,Travel_Rarely,402,Research & Development,29,1,Technical Degree,1,Male,31,2,5,Manager,1,Single,17752,14075,6,No,18,3,3,0,10,3,2,9,2,8,2
59,0,Travel_Frequently,327,Research & Development,2,4,Other,4,Female,76,3,2,Healthcare Representative,2,Married,8179,26433,6,No,16,3,1,0,6,3,4,4,3,4,4
44,0,Travel_Rarely,562,Research & Development,18,4,Life Sciences,2,Female,36,2,5,Manager,3,Single,19096,22044,2,Yes,13,3,2,1,18,0,3,16,7,11,11
45,0,Non-Travel,1303,Research & Development,20,3,Life Sciences,4,Male,60,3,5,Research Director,3,Married,18347,2982,1,No,24,4,1,0,15,3,3,15,9,11,4
51,0,Travel_Frequently,223,Research & Development,4,3,Life Sciences,1,Female,75,2,4,Research Director,3,Married,15854,17003,7,Yes,23,4,4,2,15,2,4,13,8,9,4
22,0,Travel_Frequently,1191,Research & Development,11,4,Medical,2,Male,33,4,1,Research Scientist,1,Divorced,5402,16993,7,No,25,4,2,1,3,3,2,3,1,1,2
39,0,Travel_Rarely,488,Human Resources,27,4,Other,4,Female,55,2,1,Human Resources,1,Married,5877,12452,8,No,11,3,3,1,5,2,3,1,0,1,0
57,0,Non-Travel,789,Research & Development,6,1,Technical Degree,1,Female,36,3,3,Healthcare Representative,4,Married,12363,8743,1,Yes,23,4,2,1,12,3,3,9,3,7,9
54,0,Travel_Rarely,1314,Sales,18,4,Life Sciences,3,Female,66,1,4,Manager,4,Married,15145,8726,1,No,17,3,4,1,15,2,3,12,12,3,5
59,0,Travel_Rarely,848,Research & Development,17,1,Other,1,Male,51,3,1,Research Scientist,4,Single,4942,8005,5,No,15,3,4,1,2,3,3,2,1,0,1
32,0,Travel_Rarely,414,Research & Development,4,2,Other,1,Male,76,4,5,Research Director,4,Married,18636,17927,7,Yes,11,3,2,1,14,2,4,4,1,3,1
48,1,Travel_Frequently,155,Research & Development,3,4,Life Sciences,3,Male,77,2,2,Manufacturing Director,1,Single,8248,16691,1,No,11,3,2,1,6,3,2,1,0,0,0
59,0,Travel_Frequently,324,Research & Development,27,4,Other,4,Female,51,3,4,Research Director,4,Single,15329,26523,5,No,23,4,3,0,10,3,3,8,4,2,7
46,0,Travel_Rarely,1204,Research & Development,5,3,Technical Degree,4,Female,47,3,5,Manager,4,Single,18173,23496,6,No,14,3,4,1,15,5,2,3,0,2,3
34,0,Travel_Rarely,610,Research & Development,6,3,Medical,2,Female,35,3,5,Manager,4,Married,18576,7968,3,No,16,3,2,0,16,3,3,10,4,6,10
29,0,Non-Travel,779,Research & Development,26,4,Other,2,Male,98,3,5,Manager,4,Married,18423,6690,5,No,21,4,2,1,11,3,4,3,2,1,3
29,1,Travel_Frequently,1167,Research & Development,7,3,Life Sciences,3,Female,72,3,2,Research Scientist,2,Divorced,8330,20986,3,No,25,4,2,1,8,2,3,2,2,2,2
21,1,Travel_Rarely,311,Sales,21,4,Marketing,4,Female,81,1,4,Manager,3,Married,14411,18542,8,No,22,4,4,0,8,2,3,3,0,1,3
49,1,Travel_Frequently,692,Research & Development,20,4,Medical,1,Female,89,3,2,Healthcare Representative,3,Single,9277,14085,2,No,23,4,3,0,10,6,2,9,3,8,0
24,0,Travel_Frequently,419,Research & Development,18,4,Other,2,Female,38,2,3,Manufacturing Director,4,Single,11330,8368,6,No,20,4,3,2,6,2,3,6,0,5,1
50,0,Travel_Rarely,1381,Sales,13,3,Medical,3,Female,35,3,1,Sales Representative,3,Single,5048,12780,8,No,20,4,3,2,5,2,3,3,0,2,1
29,0,Travel_Rarely,1163,Research & Development,19,4,Technical Degree,4,Male,95,4,2,Research Scientist,1,Married,8093,20767,0,No,14,3,4,0,4,4,3,1,1,1,1
53,0,Travel_Rarely,327,Human Resources,29,1,Medical,2,Female,91,3,5,Manager,1,Single,18243,16652,0,No,21,4,3,0,17,2,3,13,4,11,12
59,1,Travel_Frequently,1487,Sales,21,3,Medical,1,Male,31,2,1,Sales Representative,3,Single,5581,8911,4,No,23,4,1,1,5,2,2,2,1,1,2
52,0,Travel_Rarely,1493,Sales,8,3,Other,3,Male,32,2,5,Manager,2,Married,19571,20665,6,No,17,3,3,1,21,1,2,21,6,18,3
23,1,Travel_Rarely,938,Sales,29,3,Marketing,3,Male,64,3,1,Sales Representative,4,Single,5056,21933,3,No,25,4,4,1,2,4,2,1,1,1,1
56,0,Travel_Rarely,1446,Sales,15,2,Marketing,1,Female,42,4,4,Manager,4,Single,14657,22282,6,No,16,3,2,1,10,0,2,9,6,5,2
22,1,Travel_Frequently,1224,Research & Development,26,4,Technical Degree,4,Female,77,3,2,Laboratory Technician,1,Single,8741,19600,3,No,15,3,4,0,4,2,3,3,3,0,2
38,1,Travel_Rarely,572,Research & Development,24,3,Other,1,Female,73,3,1,Laboratory Technician,4,Married,5595,5525,4,Yes,24,4,1,1,3,0,3,2,2,0,0
57,0,Travel_Frequently,206,Research & Development,10,4,Technical Degree,3,Male,68,3,2,Manufacturing Director,3,Married,8051,8480,4,No,19,3,4,1,5,4,2,1,1,1,0
40,0,Travel_Rarely,1224,Research & Development,17,4,Other,1,Female,33,3,2,Manufacturing Director,4,Married,8370,21411,6,No,15,3,2,1,6,3,3,5,1,4,5
41,0,Travel_Rarely,1498,Research & Development,3,4,Medical,2,Male,51,2,2,Healthcare Representative,4,Divorced,8393,14654,2,No,12,3,2,1,7,2,3,2,2,0,1
38,0,Travel_Rarely,1280,Research & Development,6,4,Technical Degree,2,Female,86,3,3,Healthcare Representative,3,Single,12250,26480,8,Yes,18,3,4,0,12,3,3,12,1,1,7
29,0,Travel_Frequently,221,Research & Development,21,4,Other,1,Male,63,2,2,Healthcare Representative,1,Married,8428,18542,5,No,16,3,1,3,9,2,3,6,3,0,2
34,1,Travel_Rarely,1352,Research & Development,23,3,Technical Degree,2,Female,98,2,2,Manufacturing Director,2,Single,8706,9309,0,No,24,4,4,0,10,2,3,2,0,0,2
24,0,Travel_Rarely,650,Research & Development,5,2,Technical Degree,1,Male,47,3,4,Research Director,4,Divorced,14673,12626,2,Yes,12,3,4,0,8,2,3,4,3,2,0
45,1,Travel_Rarely,444,Sales,18,4,Other,3,Female,89,4,1,Sales Representative,4,Married,5258,17023,2,Yes,25,4,4,1,2,3,3,2,2,0,2
32,0,Travel_Rarely,414,Research & Development,15,4,Technical Degree,4,Female,50,3,1,Research Scientist,2,Married,5015,7135,1,Yes,11,3,1,2,5,3,4,5,3,5,2
24,0,Travel_Rarely,835,Research & Development,18,5,Other,4,Male,65,3,1,Research Scientist,2,Single,5602,14129,7,No,22,4,2,1,5,3,4,3,1,2,3
32,0,Travel_Rarely,840,Research & Development,26,1,Technical Degree,3,Male,84,1,4,Manager,1,Single,14652,17465,1,No,21,4,3,1,11,3,3,8,0,8,5
52,0,Travel_Frequently,916,Research & Development,25,4,Medical,3,Male,47,1,4,Manager,3,Married,15735,19059,1,No,22,4,4,0,14,3,2,14,10,13,7
44,0,Travel_Frequently,997,Sales,5,1,Life Sciences,2,Male,38,4,2,Sales Executive,2,Married,8665,16125,3,No,11,3,3,2,10,2,3,9,7,7,2
46,1,Travel_Rarely,1096,Research & Development,21,3,Other,3,Male,90,2,1,Research Scientist,1,Divorced,5434,9578,3,Yes,23,4,4,0,4,2,3,3,3,3,1
27,0,Travel_Rarely,1192,Research & Development,10,3,Technical Degree,3,Female,84,3,4,Manager,1,Married,14978,12316,6,No,16,3,4,1,9,2,3,4,2,1,3
52,0,Travel_Rarely,306,Research & Development,1,3,Life Sciences,4,Male,91,2,2,Healthcare Representative,1,Divorced,9214,21684,0,No,15,3,3,1,8,2,3,3,0,1,2
37,1,Travel_Rarely,1076,Research & Development,23,5,Technical Degree,3,Female,33,3,1,Research Scientist,2,Single,5176,15207,4,No,17,3,3,0,3,3,3,3,0,0,2
38,0,Travel_Rarely,672,Sales,11,4,Other,4,Male,65,4,5,Manager,4,Married,19354,10013,8,No,15,3,4,0,20,3,3,11,8,9,8
48,0,Travel_Rarely,308,Research & Development,1,4,Medical,1,Female,99,3,2,Manufacturing Director,4,Married,8545,15722,7,No,18,3,3,1,5,2,2,2,1,2,1
45,0,Travel_Frequently,1046,Research & Development,22,1,Other,3,Male,92,3,4,Manager,2,Divorced,15334,10327,2,No,12,3,4,0,15,0,4,3,1,2,2
32,0,Travel_Rarely,854,Research & Development,27,3,Technical Degree,2,Female,58,3,3,Healthcare Representative,3,Single,12380,10892,6,No,22,4,3,1,10,6,3,6,3,2,6
36,0,Travel_Rarely,236,Sales,11,4,Other,2,Male,93,3,1,Sales Representative,2,Married,4979,13470,4,No,18,3,4,0,4,2,3,2,0,0,0
48,0,Travel_Rarely,142,Sales,10,3,Life Sciences,1,Female,80,3,3,Sales Executive,4,Married,11992,3116,7,No,17,3,2,1,12,2,3,6,3,3,6
44,0,Travel_Rarely,810,Research & Development,21,2,Life Sciences,1,Male,49,1,5,Research Director,4,Single,18816,20165,3,No,21,4,3,1,21,3,3,21,16,8,20
20,0,Travel_Rarely,1487,Research & Development,5,4,Other,2,Male,31,3,4,Research Director,3,Married,15157,17146,3,No,23,4,2,0,8,3,3,7,5,6,3
24,0,Travel_Rarely,254,Sales,27,2,Marketing,4,Male,85,2,5,Manager,4,Married,18106,26260,0,No,24,4,4,1,10,2,3,2,2,2,2
50,1,Travel_Rarely,270,Research & Development,12,1,Life Sciences,2,Male,42,2,3,Manufacturing Director,1,Married,11594,11831,7,Yes,19,3,4,0,8,3,3,7,3,6,4
33,0,Travel_Rarely,760,Research & Development,19,3,Life Sciences,3,Male,58,3,3,Manufacturing Director,4,Divorced,11584,2188,5,No,24,4,1,1,8,2,2,5,1,2,2
51,1,Travel_Rarely,613,Human Resources,21,5,Human Resources,2,Female,30,2,1,Human Resources,2,Married,4932,15550,3,Yes,17,3,1,2,2,2,4,2,1,2,1
53,1,Travel_Rarely,154,Sales,19,3,Other,1,Female,51,1,1,Sales Representative,2,Single,5543,24949,5,No,12,3,4,1,2,3,3,2,1,1,2
27,1,Travel_Rarely,116,Research & Development,20,5,Other,4,Female,88,3,1,Research Scientist,3,Single,5589,17344,0,Yes,16,3,2,0,3,3,3,2,1,1,1
25,0,Travel_Rarely,983,Research & Development,10,4,Technical Degree,4,Male,90,3,1,Research Scientist,1,Divorced,5496,12884,5,Yes,19,3,2,2,2,3,4,1,0,1,1
34,0,Travel_Rarely,129,Research & Development,25,4,Other,1,Female,36,3,3,Manufacturing Director,1,Single,12067,16219,4,No,18,3,3,1,15,3,3,11,7,2,7
49,0,Travel_Rarely,986,Research & Development,28,2,Medical,2,Male,61,1,3,Healthcare Representative,4,Married,11758,22206,6,No,22,4,2,1,9,3,3,6,3,4,6
22,0,Travel_Rarely,1037,Research & Development,26,3,Other,1,Male,61,2,4,Manager,3,Divorced,14464,26787,5,No,24,4,4,0,8,2,1,6,2,0,1
29,0,Travel_Rarely,1195,Research & Development,18,4,Life Sciences,2,Male,73,2,2,Laboratory Technician,3,Single,8565,10890,0,Yes,23,4,4,1,4,3,3,1,0,1,1
37,0,Travel_Frequently,620,Sales,4,4,Life Sciences,4,Male,47,2,5,Manager,4,Married,17965,2789,8,No,13,3,1,1,14,3,3,11,3,1,0
55,0,Travel_Rarely,1273,Sales,10,2,Other,3,Male,94,3,2,Sales Executive,4,Married,8248,2159,0,Yes,24,4,4,2,6,2,3,3,3,2,2
57,0,Travel_Rarely,741,Research & Development,2,3,Technical Degree,4,Male,40,4,5,Manager,4,Single,18381,19816,6,Yes,23,4,3,0,12,3,3,3,3,2,0
57,0,Travel_Rarely,1158,Research & Development,28,3,Other,4,Female,48,1,4,Manager,2,Married,15711,17641,1,No,13,3,1,1,20,3,2,20,15,13,2
